CustomerKey,CustomerCode,CustomerName,CustomerLabel,CustomerType,Education,Occupation
9651,20650,"Gray, Bryan","Gray, Bryan",Individual,Bachelors,Skilled Manual
9653,20652,"Scott, Amanda","Scott, Amanda",Individual,Bachelors,Skilled Manual
9654,20653,"White, Jessica","White, Jessica",Individual,Bachelors,Skilled Manual
9655,20654,"Murphy, Taylor","Murphy, Taylor",Individual,Bachelors,Skilled Manual
9656,20655,"Butler, Edward","Butler, Edward",Individual,Bachelors,Skilled Manual
9658,20657,"Russell, Blake","Russell, Blake",Individual,Bachelors,Skilled Manual
9659,20658,"Campbell, Kaylee","Campbell, Kaylee",Individual,Graduate Degree,Professional
9660,20659,"Baker, Xavier","Baker, Xavier",Individual,Graduate Degree,Professional
9661,20660,"Cox, Christina","Cox, Christina",Individual,Graduate Degree,Professional
9662,20661,"Diaz, Taylor","Diaz, Taylor",Individual,Graduate Degree,Professional
9663,20662,"Perry, Taylor","Perry, Taylor",Individual,Bachelors,Skilled Manual
9664,20663,"Stewart, Kaitlyn","Stewart, Kaitlyn",Individual,Bachelors,Skilled Manual
9665,20664,"Watson, Isaiah","Watson, Isaiah",Individual,Bachelors,Skilled Manual
9667,20666,"Rai, Lacey","Rai, Lacey",Individual,Bachelors,Skilled Manual
9668,20667,"Pal, Jodi","Pal, Jodi",Individual,Bachelors,Skilled Manual
9669,20668,"Rothenberg, Eric","Rothenberg, Eric",Individual,Bachelors,Skilled Manual
9672,20671,"Sanchez, Ronald","Sanchez, Ronald",Individual,Graduate Degree,Professional
9673,20672,"Ross, Fernando","Ross, Fernando",Individual,Graduate Degree,Professional
9674,20673,"Washington, Dylan","Washington, Dylan",Individual,Graduate Degree,Professional
9675,20674,"Butler, Samuel","Butler, Samuel",Individual,Bachelors,Skilled Manual
9676,20675,"Martin, Natalie","Martin, Natalie",Individual,Bachelors,Skilled Manual
9677,20676,"Parker, Carlos","Parker, Carlos",Individual,Bachelors,Skilled Manual
9678,20677,"Bailey, Trinity","Bailey, Trinity",Individual,Bachelors,Skilled Manual
9679,20678,"Lin, Martha","Lin, Martha",Individual,Bachelors,Skilled Manual
9682,20681,"Moreno, Walter","Moreno, Walter",Individual,Graduate Degree,Professional
9683,20682,"Davis, John","Davis, John",Individual,Graduate Degree,Professional
9684,20683,"Mitchell, Amanda","Mitchell, Amanda",Individual,Graduate Degree,Professional
9685,20684,"Lee, Olivia","Lee, Olivia",Individual,Graduate Degree,Professional
9686,20685,"Powell, Mariah","Powell, Mariah",Individual,Bachelors,Professional
9687,20686,"Nelson, Lucas","Nelson, Lucas",Individual,Bachelors,Professional
9688,20687,"Campbell, Rebecca","Campbell, Rebecca",Individual,Bachelors,Professional
9689,20688,"Ramirez, Steven","Ramirez, Steven",Individual,Bachelors,Skilled Manual
9690,20689,"Green, Connor","Green, Connor",Individual,Bachelors,Skilled Manual
9691,20690,"Torres, Nathaniel","Torres, Nathaniel",Individual,Bachelors,Skilled Manual
9693,20692,"Lewis, John","Lewis, John",Individual,Graduate Degree,Professional
9694,20693,"Perry, Zachary","Perry, Zachary",Individual,Graduate Degree,Professional
9696,20695,"Brown, Joshua","Brown, Joshua",Individual,Bachelors,Skilled Manual
9697,20696,"Gonzales, Ethan","Gonzales, Ethan",Individual,Bachelors,Skilled Manual
9698,20697,"Schmidt, Stefanie","Schmidt, Stefanie",Individual,Bachelors,Skilled Manual
9699,20698,"Chandra, Darren","Chandra, Darren",Individual,Bachelors,Skilled Manual
9700,20699,"Wang, Hunter","Wang, Hunter",Individual,Bachelors,Skilled Manual
9701,20700,"Scott, Marcus","Scott, Marcus",Individual,Bachelors,Skilled Manual
9702,20701,"Anderson, Liz","Anderson, Liz",Individual,Bachelors,Skilled Manual
9703,20702,"Ross, Oscar","Ross, Oscar",Individual,Bachelors,Skilled Manual
9704,20703,"White, Seth","White, Seth",Individual,Bachelors,Professional
9705,20704,"Rodriguez, Shane","Rodriguez, Shane",Individual,Bachelors,Professional
9706,20705,"Roberts, Kevin","Roberts, Kevin",Individual,Bachelors,Professional
9707,20706,"Gonzalez, Haley","Gonzalez, Haley",Individual,Bachelors,Professional
9708,20707,"Stewart, Danielle","Stewart, Danielle",Individual,Bachelors,Professional
9710,20709,"Evans, Samuel","Evans, Samuel",Individual,Bachelors,Professional
9716,20715,"Kapoor, Henry","Kapoor, Henry",Individual,Partial High School,Manual
9717,20716,"Arun, Kristina","Arun, Kristina",Individual,Bachelors,Skilled Manual
9720,20719,"Alvarez, Lawrence","Alvarez, Lawrence",Individual,High School,Manual
9721,20720,"Subram, Regina","Subram, Regina",Individual,High School,Manual
9723,20722,"Serrano, Kellie","Serrano, Kellie",Individual,Partial College,Clerical
9724,20723,"Zhu, Cedric","Zhu, Cedric",Individual,Partial High School,Manual
9727,20726,"Romero, Beth","Romero, Beth",Individual,High School,Manual
9728,20727,"Ye, Arturo","Ye, Arturo",Individual,Partial College,Clerical
9730,20729,"Zhou, Aimee","Zhou, Aimee",Individual,Partial College,Clerical
9732,20731,"Kovár, Andre","Kovár, Andre",Individual,Graduate Degree,Skilled Manual
9733,20732,"Walker, Joshua","Walker, Joshua",Individual,Partial College,Clerical
9734,20733,"Luo, Sheena","Luo, Sheena",Individual,Partial College,Clerical
9736,20735,"Cooper, Caitlin","Cooper, Caitlin",Individual,Graduate Degree,Skilled Manual
9738,20737,"Griffin, Victoria","Griffin, Victoria",Individual,Partial College,Clerical
9739,20738,"Kelly, Alex","Kelly, Alex",Individual,Graduate Degree,Skilled Manual
9740,20739,"Carter, Kaitlyn","Carter, Kaitlyn",Individual,High School,Manual
9742,20741,"Foster, Jocelyn","Foster, Jocelyn",Individual,High School,Manual
9743,20742,"Stewart, Isabella","Stewart, Isabella",Individual,High School,Manual
9744,20743,"Howard, Arianna","Howard, Arianna",Individual,High School,Manual
9745,20744,"Barnes, Amanda","Barnes, Amanda",Individual,High School,Manual
9748,20747,"Vazquez, Melody","Vazquez, Melody",Individual,Partial High School,Clerical
9749,20748,"Watson, Stephanie","Watson, Stephanie",Individual,Partial High School,Clerical
9750,20749,"Morgan, Joan","Morgan, Joan",Individual,High School,Clerical
9751,20750,"King, Katherine","King, Katherine",Individual,Partial College,Clerical
9752,20751,"Arthur, Jermaine","Arthur, Jermaine",Individual,High School,Clerical
9753,20752,"Simmons, Christian","Simmons, Christian",Individual,High School,Clerical
9754,20753,"Kelly, Taylor","Kelly, Taylor",Individual,High School,Clerical
9755,20754,"Davis, Ian","Davis, Ian",Individual,High School,Skilled Manual
9756,20755,"Lopez, Alex","Lopez, Alex",Individual,Partial College,Clerical
9758,20757,"Powell, Alexia","Powell, Alexia",Individual,High School,Skilled Manual
9759,20758,"Sanders, Jesse","Sanders, Jesse",Individual,High School,Skilled Manual
9760,20759,"Serrano, Teresa","Serrano, Teresa",Individual,Partial College,Clerical
9762,20761,"Washington, Jonathan","Washington, Jonathan",Individual,Partial College,Clerical
9763,20762,"King, Jennifer","King, Jennifer",Individual,High School,Skilled Manual
9764,20763,"Carter, Lucas","Carter, Lucas",Individual,High School,Skilled Manual
9766,20765,"Lopez, Wyatt","Lopez, Wyatt",Individual,Partial College,Clerical
9767,20766,"Morgan, Charles","Morgan, Charles",Individual,Partial College,Clerical
9768,20767,"Thomas, Rachel","Thomas, Rachel",Individual,Partial College,Clerical
9769,20768,"Nara, Marshall","Nara, Marshall",Individual,Partial College,Clerical
9770,20769,"Sanders, Michelle","Sanders, Michelle",Individual,Partial College,Clerical
9771,20770,"Mitchell, Carlos","Mitchell, Carlos",Individual,Graduate Degree,Skilled Manual
9773,20772,"Garcia, Samantha","Garcia, Samantha",Individual,Graduate Degree,Skilled Manual
9775,20774,"Miller, Anthony","Miller, Anthony",Individual,Graduate Degree,Skilled Manual
9776,20775,"Alonso, Bruce","Alonso, Bruce",Individual,Partial College,Clerical
9777,20776,"Long, Haley","Long, Haley",Individual,Partial College,Clerical
9778,20777,"Sharma, Carly","Sharma, Carly",Individual,Graduate Degree,Skilled Manual
9779,20778,"Ramirez, Seth","Ramirez, Seth",Individual,Graduate Degree,Skilled Manual
9780,20779,"Russell, Maria","Russell, Maria",Individual,Graduate Degree,Skilled Manual
9781,20780,"White, Michael","White, Michael",Individual,Graduate Degree,Skilled Manual
9783,20782,"Ye, Alan","Ye, Alan",Individual,Graduate Degree,Skilled Manual
9785,20784,"Walker, Eduardo","Walker, Eduardo",Individual,Graduate Degree,Skilled Manual
9788,20787,"Pal, Bridget","Pal, Bridget",Individual,Graduate Degree,Skilled Manual
9789,20788,"Gonzalez, Sara","Gonzalez, Sara",Individual,Graduate Degree,Skilled Manual
9790,20789,"Williams, Miguel","Williams, Miguel",Individual,Graduate Degree,Skilled Manual
9791,20790,"Harrison, Kayla","Harrison, Kayla",Individual,Graduate Degree,Skilled Manual
9792,20791,"Patterson, Ryan","Patterson, Ryan",Individual,Graduate Degree,Skilled Manual
9799,20798,"Munoz, Mathew","Munoz, Mathew",Individual,Bachelors,Manual
9800,20799,"Raje, Peter","Raje, Peter",Individual,Graduate Degree,Clerical
9806,20805,"Williams, Brandon","Williams, Brandon",Individual,Partial College,Manual
9809,20808,"Jai, Julie","Jai, Julie",Individual,Partial College,Manual
9829,20828,"Shan, Jaclyn","Shan, Jaclyn",Individual,Graduate Degree,Clerical
9830,20829,"Diaz, Andy","Diaz, Andy",Individual,Graduate Degree,Clerical
9831,20830,"Martinez, Whitney","Martinez, Whitney",Individual,Graduate Degree,Clerical
9832,20831,"Xu, Drew","Xu, Drew",Individual,Graduate Degree,Clerical
9834,20833,"Sai, Douglas","Sai, Douglas",Individual,Partial College,Manual
9836,20835,"Gutierrez, Ruben","Gutierrez, Ruben",Individual,Partial College,Manual
9837,20836,"Chandra, Stanley","Chandra, Stanley",Individual,Partial College,Manual
9842,20841,"Alonso, Jésus","Alonso, Jésus",Individual,Graduate Degree,Clerical
9843,20842,"Moreno, Tyrone","Moreno, Tyrone",Individual,Bachelors,Clerical
9844,20843,"Shan, Jose","Shan, Jose",Individual,Bachelors,Clerical
9846,20845,"Malhotra, Barry","Malhotra, Barry",Individual,Bachelors,Clerical
9848,20847,"Young, Kyle","Young, Kyle",Individual,Bachelors,Clerical
9855,20854,"Raji, Kara","Raji, Kara",Individual,High School,Manual
9861,20860,"Lopez, Preston","Lopez, Preston",Individual,Graduate Degree,Clerical
9862,20861,"Nara, Nicolas","Nara, Nicolas",Individual,Graduate Degree,Clerical
9866,20865,"Ross, Luis","Ross, Luis",Individual,Partial College,Manual
9871,20870,"Moreno, Jaime","Moreno, Jaime (20870)",Individual,High School,Manual
9872,20871,"Arthur, Adriana","Arthur, Adriana",Individual,High School,Manual
9874,20873,"Subram, Joel","Subram, Joel",Individual,Partial College,Manual
9875,20874,"Lal, Edwin","Lal, Edwin",Individual,Partial College,Manual
9877,20876,"Alexander, Jackson","Alexander, Jackson",Individual,Bachelors,Clerical
9894,20893,"Hall, Robert","Hall, Robert",Individual,Bachelors,Clerical
9897,20896,"Sai, Arthur","Sai, Arthur",Individual,Bachelors,Skilled Manual
9899,20898,"Ferrier, Grant","Ferrier, Grant",Individual,Bachelors,Skilled Manual
9904,20903,"Diaz, Robyn","Diaz, Robyn",Individual,Bachelors,Skilled Manual
9909,20908,"Foster, Wyatt","Foster, Wyatt",Individual,Partial High School,Manual
9913,20912,"Hu, Christy","Hu, Christy",Individual,Bachelors,Professional
9914,20913,"Liu, Wesley","Liu, Wesley",Individual,Partial College,Clerical
9915,20914,"Zeng, Gilbert","Zeng, Gilbert",Individual,Partial College,Clerical
9917,20916,"Carlson, Kathleen","Carlson, Kathleen",Individual,Partial College,Clerical
9924,20923,"Powell, Isabella","Powell, Isabella",Individual,Bachelors,Skilled Manual
9925,20924,"Sanz, Alberto","Sanz, Alberto",Individual,High School,Manual
9928,20927,"Martinez, Tammy","Martinez, Tammy",Individual,High School,Manual
9929,20928,"Kapoor, Raymond","Kapoor, Raymond",Individual,Partial College,Clerical
9931,20930,"Chande, Drew","Chande, Drew",Individual,Bachelors,Skilled Manual
9938,20937,"Williams, Natalie","Williams, Natalie",Individual,Partial College,Clerical
9940,20939,"Johnson, Joshua","Johnson, Joshua",Individual,High School,Manual
9946,20945,"Tang, Roger","Tang, Roger",Individual,Partial College,Clerical
9947,20946,"Chandra, Abby","Chandra, Abby",Individual,Partial College,Clerical
9959,20958,"Alonso, Gerald","Alonso, Gerald",Individual,Partial College,Clerical
9968,20967,"Rowe, Casey","Rowe, Casey",Individual,Partial College,Manual
9971,20970,"Richardson, Isaiah","Richardson, Isaiah",Individual,Partial College,Manual
9979,20978,"Srini, Bruce","Srini, Bruce",Individual,Partial College,Manual
9980,20979,"Jimenez, Diane","Jimenez, Diane",Individual,Partial College,Manual
9981,20980,"Miller, Matthew","Miller, Matthew",Individual,Bachelors,Clerical
9982,20981,"Romero, Craig","Romero, Craig",Individual,Partial College,Manual
10007,21006,"Young, Sydney","Young, Sydney",Individual,Partial College,Manual
10008,21007,"Ma, Nuan","Ma, Nuan",Individual,Partial College,Manual
10009,21008,"Carlson, Melody","Carlson, Melody",Individual,Partial College,Manual
10010,21009,"Sandberg, Clinton","Sandberg, Clinton",Individual,Partial College,Manual
10011,21010,"Navarro, Ruben","Navarro, Ruben",Individual,Partial College,Manual
10016,21015,"Hernandez, Diane","Hernandez, Diane",Individual,Graduate Degree,Clerical
10017,21016,"Kapoor, Michele","Kapoor, Michele",Individual,Graduate Degree,Clerical
10030,21029,"Martin, Kristi","Martin, Kristi",Individual,High School,Manual
10033,21032,"Shan, Brendan","Shan, Brendan",Individual,Partial College,Manual
10036,21035,"Sanchez, Roy","Sanchez, Roy",Individual,Bachelors,Clerical
10038,21037,"Arun, Bruce","Arun, Bruce",Individual,Graduate Degree,Clerical
10043,21042,"Liang, Jon","Liang, Jon",Individual,Partial College,Manual
10044,21043,"McDonald, Johnathan","McDonald, Johnathan",Individual,High School,Manual
10048,21047,"Andersen, Sheena","Andersen, Sheena",Individual,Partial College,Manual
10052,21051,"Alonso, Sabrina","Alonso, Sabrina",Individual,Bachelors,Clerical
10053,21052,"Xu, Sheena","Xu, Sheena",Individual,Bachelors,Clerical
10056,21055,"Carlson, Kristi","Carlson, Kristi",Individual,Graduate Degree,Clerical
10058,21057,"Butler, Elizabeth","Butler, Elizabeth",Individual,Bachelors,Skilled Manual
10066,21065,"Thompson, Robert","Thompson, Robert",Individual,Bachelors,Clerical
10074,21073,"Kelly, Catherine","Kelly, Catherine",Individual,High School,Manual
10076,21075,"Rana, Manuel","Rana, Manuel",Individual,Bachelors,Skilled Manual
10077,21076,"Nath, Terrence","Nath, Terrence",Individual,Partial High School,Manual
10083,21082,"Edwards, Jason","Edwards, Jason",Individual,Partial College,Manual
10086,21085,"Vazquez, Leslie","Vazquez, Leslie",Individual,Partial College,Manual
10087,21086,"Bell, Katelyn","Bell, Katelyn",Individual,Partial College,Manual
10088,21087,"Scott, Rebecca","Scott, Rebecca",Individual,Bachelors,Professional
10092,21091,"Jenkins, Ashley","Jenkins, Ashley",Individual,Partial College,Clerical
10097,21096,"Lin, Jon","Lin, Jon",Individual,Partial College,Clerical
10098,21097,"Ruiz, Gary","Ruiz, Gary",Individual,High School,Manual
10101,21100,"Zhang, Sandra","Zhang, Sandra",Individual,Partial College,Clerical
10103,21102,"Zheng, Willie","Zheng, Willie",Individual,Bachelors,Skilled Manual
10108,21107,"Rodriguez, Kaitlin","Rodriguez, Kaitlin",Individual,Bachelors,Skilled Manual
10109,21108,"Martin, Kristine","Martin, Kristine",Individual,Bachelors,Skilled Manual
10110,21109,"Pal, Katie","Pal, Katie",Individual,Partial College,Clerical
10115,21114,"Murphy, Savannah","Murphy, Savannah",Individual,Partial College,Clerical
10116,21115,"Raman, Bobby","Raman, Bobby",Individual,Partial College,Clerical
10121,21120,"Chen, Roger","Chen, Roger",Individual,Partial College,Clerical
10129,21128,"Andersen, Kenneth","Andersen, Kenneth",Individual,Partial College,Clerical
10130,21129,"Wang, Rafael","Wang, Rafael",Individual,Partial College,Clerical
10132,21131,"Nath, Gilbert","Nath, Gilbert",Individual,Partial High School,Manual
10140,21139,"Adams, Alex","Adams, Alex",Individual,Partial College,Skilled Manual
10141,21140,"Diaz, Byron","Diaz, Byron",Individual,High School,Skilled Manual
10142,21141,"Li, Omar","Li, Omar",Individual,High School,Skilled Manual
10143,21142,"Brooks, Mason","Brooks, Mason",Individual,High School,Skilled Manual
10144,21143,"Campbell, Allison","Campbell, Allison",Individual,Partial College,Skilled Manual
10145,21144,"Richardson, Lucas","Richardson, Lucas",Individual,Partial College,Skilled Manual
10146,21145,"Lal, Mindy","Lal, Mindy",Individual,Bachelors,Professional
10147,21146,"Taylor, Robert","Taylor, Robert",Individual,Partial College,Skilled Manual
10148,21147,"Rogers, Angel","Rogers, Angel",Individual,Partial College,Skilled Manual
10150,21149,"Diaz, Miguel","Diaz, Miguel",Individual,Partial College,Skilled Manual
10151,21150,"Ramirez, Alyssa","Ramirez, Alyssa",Individual,Graduate Degree,Professional
